,DestID,OriginID,Weight
131,546186,759830,0.007773731533225845
132,553697,759830,0.010260278656648254
133,774871,759830,0.6751676522858472
134,775002,759830,0.04843614521219683
135,775258,759830,0.009213311446786188
136,775266,759830,0.07545702074917887
137,106435580,774871,0.13574126416556984
138,25627287,774871,0.0003463380274313383
139,530620,774871,0.0009004788713214796
140,553697,774871,0.030566801691617983
141,568007,774871,0.0014695778359976922
142,568015,774871,0.006286602541363388
143,568058,774871,0.0005427543881937686
144,568201,774871,0.004888313872888034
145,568350,774871,0.0031745695802519965
146,608955,774871,0.025391744821650335
147,748480,774871,0.0005863583348139868
148,757772,774871,0.007793799886265221
149,774871,774871,0.46178097244290983
150,775002,774871,0.013240636963238534
151,775053,774871,0.020268309693072237
152,775096,774871,0.19735666782914105
153,775118,774871,0.014358242611315845
154,775258,774871,0.05477521507123958
155,775266,774871,0.0191731540043427
156,776807,774871,0.001358197367375255
157,106435580,775002,0.015639088886572994
158,774871,775002,0.9656474714200919
159,775096,775002,0.018713439693335207
160,106435580,775053,0.011436176739913545
161,25627287,775053,0.0010104958628369444
162,553697,775053,0.005731257688735956
163,568007,775053,0.003350000256814906
164,568015,775053,0.0001637891645807135
165,568155,775053,0.07165775950406215
166,568350,775053,0.0032041255321102074
167,703869,775053,0.0010104958628369444
168,748480,775053,0.00017276391332486215
169,757772,775053,0.0032041255321102074
170,774871,775053,0.22583066894954681
171,775002,775053,0.005592835180208674
172,775053,775053,0.37998118673218767
173,775096,775053,0.003108890981685542
174,775118,775053,0.0003548765232582126
175,775258,775053,0.0036849937204305075
176,775266,775053,0.2759736173418366
177,776807,775053,0.00453194051351958
178,106435580,775096,0.14391002290271274
179,25627287,775096,0.006213324964925686
180,553697,775096,0.1449718926569062
181,568309,775096,0.003037625538408113
182,608955,775096,0.002816707317432978
183,698164,775096,0.09380116398662004
184,748480,775096,0.006982593770106962
185,774871,775096,0.3329858596198117
186,775002,775096,0.0537773988343568
187,775053,775096,0.05577453900165435
188,775096,775096,0.07940629305175026
189,775258,775096,0.0020483488895359407
190,775266,775096,0.07427422946577832
191,106435580,775118,0.09184940470399827
192,553697,775118,0.004579913641514515
193,748480,775118,0.003876950152351822
194,774871,775118,0.7169536451376121
195,775053,775118,0.003588644661570277
196,775096,775118,0.0740169385091914
197,775118,775118,0.04794424166728308
198,775266,775118,0.05719026152647854
199,106435580,775258,0.4656877347256812
200,553697,775258,0.006828045383797657
201,568007,775258,0.00024541927821442906
202,568015,775258,0.008330794855369682
203,568104,775258,0.003524151594610489
204,608955,775258,0.002510293597263722
205,645982,775258,0.00020358644670060593
206,703869,775258,0.10197780839531151
207,757772,775258,0.00035732506039088167
208,774871,775258,0.27884429451997633
209,775002,775258,0.006327564373395032
210,775053,775258,0.005031493611314975
211,775096,775258,0.0054435287158242016
212,775118,775258,0.006421176187969111
213,775258,775258,0.10605641611857365
214,775266,775258,0.002210367135606579
215,106435580,775266,0.21275056734200212
216,553697,775266,0.0004858446945152551
217,568015,775266,0.0003469912209428012
218,608955,775266,0.0015427851492347984
219,698164,775266,0.00015714476283433992
220,748480,775266,0.0001697695006518979
221,774871,775266,0.7697615691401174
222,775002,775266,0.0035713306887451878
223,775053,775266,0.00010428697897188015
224,775096,775266,0.00038511691520330026
225,775118,775266,0.0004417513888565333
226,775258,775266,0.006494584254202441
227,775266,775266,0.0037023071568771846
228,776807,775266,8.595080684495616e-05
229,106435580,776807,0.7415741895662685
230,608955,776807,0.14456003189013333
231,775266,776807,0.11386577854359817
232,684546,684546,1.0
233,744450,744450,1.0
234,759813,759813,1.0
235,690694,690694,1.0
236,684554,684554,1.0
237,757772,757772,1.0
238,795151,795151,1.0
239,684562,684562,1.0
240,636436,636436,1.0
241,651796,651796,1.0
242,690708,690708,1.0
243,759830,759830,1.0
244,795160,795160,1.0
245,776726,776726,1.0
246,684571,684571,1.0
247,636444,636444,1.0
248,753181,753181,1.0
249,690716,690716,1.0
250,568350,568350,1.0
251,262114344,262114344,1.0
252,45064234,45064234,1.0
253,227682872,227682872,1.0
254,568384,568384,1.0
255,287495750,287495750,1.0
256,745031,745031,1.0
257,705616,705616,1.0
258,775258,775258,1.0
259,630365,630365,1.0
260,641634,641634,1.0
261,775266,775266,1.0
262,778851,778851,1.0
263,630373,630373,1.0
264,776807,776807,1.0
265,755818,755818,1.0
266,546925,546925,1.0
267,609901,609901,1.0
268,793710,793710,1.0
269,378103920,378103920,1.0
270,744051,744051,1.0
271,767093,767093,1.0
272,778869,778869,1.0
273,567931,567931,1.0
274,793728,793728,1.0
275,744069,744069,1.0
276,767115,767115,1.0
277,641677,641677,1.0
278,230334611,230334611,1.0
279,567957,567957,1.0
280,641685,641685,1.0
281,25627287,25627287,1.0
282,633496,633496,1.0
283,633500,633500,1.0
284,641693,641693,1.0
285,567973,567973,1.0
286,787621,787621,1.0
287,623270,623270,1.0
288,641707,641707,1.0
289,633518,633518,1.0
290,641715,641715,1.0
291,787639,787639,1.0
292,623288,623288,1.0
293,673978,673978,1.0
294,608955,608955,1.0
295,530620,530620,1.0
296,673986,673986,1.0
297,568007,568007,1.0
298,755401,755401,1.0
299,673994,673994,1.0
300,568015,568015,1.0
301,227120850,227120850,1.0
302,765139,765139,1.0
303,775894,775894,1.0
304,568023,568023,1.0
305,555223,555223,1.0
306,774871,774871,1.0
307,755419,755419,1.0
308,765147,765147,1.0
309,553697,553697,1.0
310,720097,720097,1.0
311,726753,726753,1.0
312,755427,755427,1.0
313,765155,765155,1.0
314,416516834,416516834,1.0
315,726761,726761,1.0
316,765163,765163,1.0
317,726770,726770,1.0
318,568058,568058,1.0
319,688380,688380,1.0
320,650498,650498,1.0
321,726788,726788,1.0
322,726796,726796,1.0
323,688398,688398,1.0
324,726800,726800,1.0
325,688401,688401,1.0
326,765716,765716,1.0
327,448301845,448301845,1.0
328,639257,639257,1.0
329,568091,568091,1.0
330,765724,765724,1.0
331,321267997,321267997,1.0
332,690465,690465,1.0
333,726818,726818,1.0
334,765732,765732,1.0
335,568104,568104,1.0
336,771368,771368,1.0
337,639273,639273,1.0
338,690473,690473,1.0
339,726826,726826,1.0
340,639281,639281,1.0
341,647985,647985,1.0
342,690481,690481,1.0
343,554804,554804,1.0
344,698164,698164,1.0
345,671029,671029,1.0
346,726834,726834,1.0
347,28142389,28142389,1.0
348,774979,774979,1.0
349,568147,568147,1.0
350,775002,775002,1.0
351,568155,568155,1.0
352,645982,645982,1.0
353,686433,686433,1.0
354,735078,735078,1.0
355,43406187,43406187,1.0
356,794490,794490,1.0
357,703869,703869,1.0
358,683396,683396,1.0
359,568201,568201,1.0
360,546186,546186,1.0
361,775053,775053,1.0
362,654736,654736,1.0
363,654744,654744,1.0
364,683418,683418,1.0
365,28138917,28138917,1.0
366,746410,746410,1.0
367,775096,775096,1.0
368,778681,778681,1.0
369,654779,654779,1.0
370,746428,746428,1.0
371,748480,748480,1.0
372,741833,741833,1.0
373,778699,778699,1.0
374,775118,775118,1.0
375,793874391,793874391,1.0
376,568287,568287,1.0
377,568295,568295,1.0
378,636398,636398,1.0
379,568309,568309,1.0
380,690678,690678,1.0
381,43315194,43315194,1.0
382,106435580,106435580,1.0
383,759805,759805,1.0
384,690686,690686,1.0
